,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
1,3,2,0,0,1,2,4,4,4,,,,,,,,
2,-0.0,15.102455660682917,-12.925771838504563,-1.9366706713381676,15.528181288184458,10.309847460237128,16.359643222355,11.491040779876762,26.131467906500866,,,,,,,,
0,"(6, 1, 73, 3, 0, 1)","(5, 2, 53, 3, 0, 0)","(9, 4, 36, 3, 0, 0)","(8, 6, 43, 3, 0, 0)","(9, 7, 86, 3, 0, 1)","(9, 7, 42, 3, 1, 0)","(4, 8, 71, 3, 0, 1)","(4, 9, 75, 3, 1, 2)","(9, 10, 88, 3, 0, 1)",,,,,,,,
1,3,0,4,1,2,3,3,2,0,,,,,,,,
2,20.812359102523118,1.484622433004212,29.52556028123206,6.921948694893523,6.176073367314113,12.399183293838,15.078300342216185,4.898225211852582,14.976713130700777,,,,,,,,
0,"(6, 1, 43, 3, 0, 0)","(9, 2, 60, 3, 0, 0)","(4, 4, 34, 3, 0, 0)","(4, 5, 34, 3, 0, 0)","(4, 6, 34, 3, 0, 0)","(4, 7, 37, 1, 0, 1)","(8, 8, 14, 3, 0, 1)","(9, 9, 26, 3, 0, 0)","(8, 10, 18, 3, 0, 1)","(8, 10, 39, 3, 1, 1)",,,,,,,
1,0,3,1,2,2,0,1,1,4,2,,,,,,,
2,-1.659710426690487,4.239734213875732,-0.0,-0.0,13.658640611709465,22.213969379687704,11.527329407393836,9.806351846458908,18.442649940424644,14.319477684607746,,,,,,,
0,"(7, 1, 5, 1, 0, 0)","(7, 2, 5, 2, 0, 0)","(5, 4, 3, 3, 0, 0)","(9, 7, 42, 3, 1, 1)","(9, 7, 73, 3, 0, 0)","(9, 8, 77, 3, 0, 1)","(9, 8, 40, 3, 1, 1)","(9, 8, 41, 3, 1, 2)","(8, 9, 16, 3, 0, 1)","(9, 10, 71, 3, 0, 1)",,,,,,,
1,1,3,0,4,2,0,4,4,1,0,,,,,,,
2,-0.0,50.45377947427038,12.700825981494047,13.04624713237175,1.6603415067827605,3.1791401023574184,11.243152580998627,23.60460584199668,18.847926039251863,10.60191529023853,,,,,,,
0,"(7, 1, 28, 3, 0, 0)","(7, 2, 28, 3, 1, 0)","(7, 3, 28, 3, 0, 0)","(7, 4, 28, 3, 0, 0)","(7, 5, 28, 2, 0, 0)","(7, 6, 28, 2, 0, 0)","(7, 7, 28, 2, 0, 0)","(6, 8, 3, 3, 0, 1)",,,,,,,,,
1,1,3,1,3,1,3,4,0,,,,,,,,,
2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,8.123535282396386,27.104388606841805,,,,,,,,,
0,"(6, 1, 62, 1, 0, 0)","(8, 4, 11, 1, 0, 0)","(9, 7, 11, 2, 0, 0)","(9, 8, 71, 3, 1, 1)","(9, 8, 40, 3, 0, 1)","(9, 9, 69, 3, 1, 1)","(8, 10, 71, 3, 1, 1)",,,,,,,,,,
1,1,1,0,2,0,2,1,,,,,,,,,,
2,53.52017251535018,-4.65419858267486,35.663793511155895,2.449448982162849,23.566924369836475,2.960848962472064,9.932027272461937,,,,,,,,,,
0,"(6, 0, 53, 3, 0, 0)","(9, 2, 36, 3, 0, 0)","(9, 3, 52, 3, 0, 0)","(8, 4, 60, 3, 0, 0)","(8, 4, 39, 3, 1, 0)","(8, 5, 73, 3, 1, 0)","(4, 7, 75, 3, 0, 0)","(9, 10, 88, 3, 0, 1)","(9, 11, 43, 3, 0, 1)",,,,,,,,
1,0,1,4,4,4,3,0,0,0,,,,,,,,
2,-0.03840706945771455,9.523555253119504,28.26287662142012,15.179570701200133,8.720881943741206,19.180128273249107,-3.9839670793015394,8.009788645724633,12.798296390176962,,,,,,,,
0,"(7, 1, 28, 3, 0, 0)","(7, 2, 28, 3, 1, 0)","(7, 3, 28, 3, 0, 0)","(7, 4, 28, 3, 0, 0)","(7, 5, 28, 2, 0, 0)","(7, 6, 28, 2, 0, 0)","(7, 7, 28, 2, 0, 0)","(6, 8, 45, 3, 0, 0)","(5, 8, 85, 3, 1, 2)","(5, 9, 77, 3, 0, 2)",,,,,,,
1,1,3,1,3,1,3,4,3,2,3,,,,,,,
2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,33.203057336358725,8.990414981180768,15.393992717209139,23.874314822398254,,,,,,,
0,"(7, 1, 87, 3, 0, 0)","(7, 2, 87, 3, 1, 0)","(7, 3, 87, 3, 0, 0)","(9, 5, 16, 3, 0, 0)","(4, 6, 14, 3, 0, 1)","(9, 9, 53, 3, 0, 2)","(9, 10, 42, 3, 1, 3)","(4, 11, 42, 3, 1, 2)",,,,,,,,,
1,1,4,0,3,0,1,3,0,,,,,,,,,
2,-0.0,-0.0,14.637061777909746,4.572017767636433,7.24044118614006,19.62104206087841,13.610330165449993,22.771834029609508,,,,,,,,,
0,"(7, 1, 23, 3, 0, 0)","(9, 3, 40, 3, 1, 0)","(9, 4, 42, 3, 0, 0)","(4, 9, 34, 3, 0, 1)",,,,,,,,,,,,,
1,0,1,2,1,,,,,,,,,,,,,
2,4.435753373750575,-2.658138809309902,22.648680135287186,14.120862519963456,,,,,,,,,,,,,
0,"(6, 0, 72, 2, 0, 0)","(9, 2, 73, 3, 1, 0)","(9, 3, 73, 3, 0, 0)","(9, 4, 73, 3, 0, 0)","(9, 5, 73, 3, 0, 0)","(4, 8, 73, 3, 0, 0)","(4, 9, 17, 3, 1, 2)","(9, 10, 75, 3, 0, 2)","(9, 10, 40, 3, 1, 1)","(8, 11, 41, 3, 0, 2)",,,,,,,
1,2,0,4,4,2,3,0,4,2,4,,,,,,,
2,-10.100644551873259,-1.2925319117043765,-0.0,-0.0,9.776554907655873,17.4466461258915,0.6300013651884686,15.202665127618005,8.45302852421535,19.150345067682547,,,,,,,
0,"(6, 1, 73, 3, 1, 1)","(6, 1, 12, 2, 0, 1)","(9, 4, 14, 3, 0, 0)","(9, 5, 14, 3, 0, 0)","(9, 6, 14, 3, 0, 0)","(9, 7, 14, 3, 0, 0)","(9, 8, 14, 3, 0, 0)","(9, 8, 49, 3, 0, 1)","(9, 9, 35, 2, 0, 0)",,,,,,,,
1,2,0,4,4,3,0,1,2,2,,,,,,,,
2,10.890020223969659,-7.445432338745627,-0.0,-0.0,-0.0,-1.9366706713381676,11.966788697108381,15.935019121111301,13.438453631952278,,,,,,,,
0,"(7, 1, 58, 2, 0, 0)","(7, 2, 58, 3, 1, 0)","(6, 2, 88, 3, 0, 1)","(6, 3, 52, 3, 0, 0)","(5, 3, 17, 3, 0, 0)","(5, 5, 36, 3, 0, 0)","(9, 8, 39, 3, 1, 0)","(9, 8, 76, 3, 0, 1)","(8, 9, 39, 3, 1, 2)",,,,,,,,
1,1,3,3,3,0,1,4,2,0,,,,,,,,
2,-0.0,10.620651747911255,27.226037573070453,21.80884993846692,11.089462248209797,6.382240300539889,18.326612333553282,3.8283522525642506,7.930252287560434,,,,,,,,
0,"(7, 1, 19, 3, 0, 0)","(6, 2, 13, 3, 0, 1)","(9, 3, 73, 3, 0, 0)","(9, 4, 73, 3, 0, 0)","(9, 5, 73, 3, 0, 0)","(4, 8, 73, 3, 0, 0)","(4, 9, 71, 3, 1, 2)","(9, 10, 42, 3, 1, 3)","(4, 11, 68, 2, 0, 0)",,,,,,,,
1,3,0,4,4,2,3,0,3,2,,,,,,,,
2,15.760440659052897,-7.635897313193592,-0.0,-0.0,9.776554907655873,10.209410087827607,-2.656062233528094,26.976005693523863,6.153727559515572,,,,,,,,
0,"(6, 1, 39, 3, 0, 1)","(9, 2, 45, 3, 0, 0)","(9, 3, 45, 3, 0, 0)","(9, 4, 45, 3, 0, 0)","(9, 5, 45, 3, 0, 0)","(9, 6, 45, 3, 0, 0)","(9, 7, 45, 3, 1, 0)","(9, 8, 68, 2, 0, 0)","(8, 9, 13, 3, 0, 2)","(9, 10, 12, 3, 0, 1)","(9, 11, 53, 3, 0, 1)",,,,,,
1,2,3,3,4,1,4,4,0,0,1,0,,,,,,
2,-8.609124157404525,-0.0,-0.0,-0.0,-0.0,-0.0,37.57930594219052,15.62465916387878,1.7731353589680738,8.966934507384238,8.664256070747879,,,,,,
